Top 20% High Entropy Tokens (sorted by entropy):

999. Token: 'Ġa', Entropy: 8.183696, Dataset: advbench, Text Index: 59, Position: 8
2621. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 157, Position: 2
2397. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 144, Position: 2
5464. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 323, Position: 2
5325. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 315, Position: 2
5368. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 317, Position: 2
5480. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 324, Position: 2
7249. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 428, Position: 2
7233. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 427, Position: 2
3955. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 234, Position: 2
4008. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 237, Position: 2
6322. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 374, Position: 2
7771. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 459, Position: 2
941. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 56, Position: 2
4483. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 266, Position: 2
8238. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 488, Position: 2
8222. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 487, Position: 2
7754. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 458, Position: 2
7738. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 457, Position: 2
5994. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 355, Position: 2
4447. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 264, Position: 2
5977. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 354, Position: 2
1897. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 114, Position: 2
8262. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 489, Position: 2
1880. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 113, Position: 2
7606. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 449, Position: 2
3229. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 193, Position: 2
3268. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 195, Position: 2
4725. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 280, Position: 2
4741. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 281, Position: 2
6739. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 399, Position: 2
3247. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 194, Position: 2
1914. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 115, Position: 2
8365. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 495, Position: 2
7572. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 447, Position: 2
7626. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 450, Position: 2
6609. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 392, Position: 2
4521. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 268, Position: 2
4500. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 267, Position: 2
5961. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 353, Position: 2
5943. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 352, Position: 2
1721. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 103, Position: 2
1767. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 106, Position: 2
6702. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 397, Position: 2
6686. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 396, Position: 2
1832. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 110, Position: 2
8336. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 493, Position: 2
3507. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 209, Position: 2
5879. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 348, Position: 2
4674. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 277, Position: 2
1849. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 111, Position: 2
3304. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 197, Position: 2
3284. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 196, Position: 2
3339. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 199, Position: 2
3323. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 198, Position: 2
6723. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 398, Position: 2
739. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 44, Position: 2
4708. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 279, Position: 2
5859. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 347, Position: 2
5842. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 346, Position: 2
8318. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 492, Position: 2
7901. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 467, Position: 2
2380. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 143, Position: 2
7049. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 417, Position: 2
8623. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 510, Position: 2
8605. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 509, Position: 2
7312. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 432, Position: 2
317. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 19, Position: 2
5184. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 306, Position: 2
5532. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 327, Position: 2
2766. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 165, Position: 2
2749. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 164, Position: 2
1016. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 60, Position: 2
3865. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 229, Position: 2
3895. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 231, Position: 2
8046. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 477, Position: 2
4112. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 243, Position: 2
1206. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 71, Position: 2
1422. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 85, Position: 2
1406. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 84, Position: 2
2415. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 145, Position: 2
7086. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 419, Position: 2
7069. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 418, Position: 2
5257. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 311, Position: 2
3914. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 232, Position: 2
1521. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 91, Position: 2
2821. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 168, Position: 2
2841. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 169, Position: 2
8574. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 507, Position: 2
368. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 22, Position: 2
2315. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 139, Position: 2
7362. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 435, Position: 2
7346. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 434, Position: 2
2333. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 140, Position: 2
7019. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 415, Position: 2
7003. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 414, Position: 2
7917. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 468, Position: 2
287. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 17, Position: 2
333. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 20, Position: 2
2349. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 141, Position: 2
5165. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 305, Position: 2
5143. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 304, Position: 2
2796. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 167, Position: 2
7330. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 433, Position: 2
1173. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 69, Position: 2
1224. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 72, Position: 2
1189. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 70, Position: 2
1440. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 86, Position: 2
5564. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 329, Position: 2
8297. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 491, Position: 2
8280. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 490, Position: 2
837. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 50, Position: 2
4605. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 273, Position: 2
4655. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 276, Position: 2
6579. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 390, Position: 2
20. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 1, Position: 2
70. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 4, Position: 2
174. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 10, Position: 2
4553. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 270, Position: 2
6669. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 395, Position: 2
5225. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 309, Position: 2
7987. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 473, Position: 2
3975. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 235, Position: 2
6270. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 371, Position: 2
4044. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 239, Position: 2
7957. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 471, Position: 2
2584. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 155, Position: 2
7135. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 422, Position: 2
8694. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 514, Position: 2
5306. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 314, Position: 2
5433. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 321, Position: 2
5344. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 316, Position: 2
789. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 47, Position: 2
2702. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 161, Position: 2
2679. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 160, Position: 2
2732. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 163, Position: 2
8644. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 511, Position: 2
2654. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 159, Position: 2
7118. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 421, Position: 2
8750. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 517, Position: 2
4573. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 271, Position: 2
7672. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 453, Position: 2
6630. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 393, Position: 2
3490. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 208, Position: 2
87. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 5, Position: 2
3451. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 206, Position: 2
909. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 54, Position: 2
876. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 52, Position: 2
821. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 49, Position: 2
854. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 51, Position: 2
7722. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 456, Position: 2
7706. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 455, Position: 2
3374. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 201, Position: 2
3356. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 200, Position: 2
3404. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 203, Position: 2
1786. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 107, Position: 2
755. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 45, Position: 2
3420. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 204, Position: 2
5384. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 318, Position: 2
1054. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 62, Position: 2
6096. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 361, Position: 2
4328. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 257, Position: 2
4311. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 256, Position: 2
1033. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 61, Position: 2
2985. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 178, Position: 2
2969. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 177, Position: 2
435. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 26, Position: 2
5005. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 296, Position: 2
4951. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 293, Position: 2
1458. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 87, Position: 2
2134. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 129, Position: 2
7460. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 440, Position: 2
4971. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 294, Position: 2
1082. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 64, Position: 2
8100. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 480, Position: 2
7847. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 464, Position: 2
3744. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 223, Position: 2
4224. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 250, Position: 2
4256. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 252, Position: 2
8117. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 481, Position: 2
6117. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 362, Position: 2
4988. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 295, Position: 2
6064. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 359, Position: 2
4400. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 261, Position: 2
7817. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 462, Position: 2
4366. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 259, Position: 2
4346. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 258, Position: 2
6860. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 406, Position: 2
6836. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 405, Position: 2
8435. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 499, Position: 2
558. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 33, Position: 2
4914. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 291, Position: 2
3034. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 181, Position: 2
3725. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 222, Position: 2
8452. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 500, Position: 2
7478. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 441, Position: 2
6882. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 407, Position: 2
3053. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 182, Position: 2
8487. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 502, Position: 2
8468. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 501, Position: 2
510. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 30, Position: 2
2153. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 130, Position: 2
473. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 28, Position: 2
2112. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 128, Position: 2
6462. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 383, Position: 2
3676. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 219, Position: 2
4931. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 292, Position: 2
1538. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 92, Position: 2
7863. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 465, Position: 2
6190. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 366, Position: 2
3781. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 225, Position: 2
3765. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 224, Position: 2
6981. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 413, Position: 2
6962. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 412, Position: 2
2894. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 172, Position: 2
352. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 21, Position: 2
8557. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 506, Position: 2
5052. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 299, Position: 2
8133. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 482, Position: 2
2247. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 135, Position: 2
2230. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 134, Position: 2
2267. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 136, Position: 2
2284. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 137, Position: 2
3815. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 227, Position: 2
6398. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 379, Position: 2
8063. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 478, Position: 2
4160. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 246, Position: 2
1500. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 90, Position: 2
6221. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 368, Position: 2
8080. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 479, Position: 2
5100. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 302, Position: 2
6898. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 408, Position: 2
403. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 24, Position: 2
451. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 27, Position: 2
2953. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 176, Position: 2
5670. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 336, Position: 2
5653. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 335, Position: 2
2924. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 174, Position: 2
2185. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 132, Position: 2
7438. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 439, Position: 2
7418. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 438, Position: 2
419. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 25, Position: 2
6148. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 364, Position: 2
5068. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 300, Position: 2
385. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 23, Position: 2
8503. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 503, Position: 2
5637. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 334, Position: 2
2207. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 133, Position: 2
7400. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 437, Position: 2
7384. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 436, Position: 2
1124. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 66, Position: 2
6446. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 382, Position: 2
6429. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 381, Position: 2
6169. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 365, Position: 2
4179. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 247, Position: 2
6946. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 411, Position: 2
1273. Token: ',', Entropy: 5.174080, Dataset: advbench, Text Index: 75, Position: 2
8017. Token: ',', Entropy: 5.174080, Dataset: advbench, Text Index: 475, Position: 2
1328. Token: ',', Entropy: 5.174080, Dataset: advbench, Text Index: 79, Position: 2
2480. Token: ',', Entropy: 5.174080, Dataset: advbench, Text Index: 149, Position: 2
1070. Token: ',', Entropy: 5.174080, Dataset: advbench, Text Index: 63, Position: 2
3004. Token: ',', Entropy: 5.174080, Dataset: advbench, Text Index: 179, Position: 2
1361. Token: ',', Entropy: 5.174080, Dataset: advbench, Text Index: 81, Position: 2
3069. Token: ',', Entropy: 5.174080, Dataset: advbench, Text Index: 183, Position: 2
4590. Token: ',', Entropy: 5.174080, Dataset: advbench, Text Index: 272, Position: 2
4541. Token: ',', Entropy: 5.174080, Dataset: advbench, Text Index: 269, Position: 2
4273. Token: ',', Entropy: 5.174080, Dataset: advbench, Text Index: 253, Position: 2
4884. Token: ',', Entropy: 5.174080, Dataset: advbench, Text Index: 289, Position: 2
2365. Token: ',', Entropy: 5.174080, Dataset: advbench, Text Index: 142, Position: 2
3019. Token: ',', Entropy: 5.174080, Dataset: advbench, Text Index: 180, Position: 2
5037. Token: ',', Entropy: 5.174080, Dataset: advbench, Text Index: 298, Position: 2
1376. Token: ',', Entropy: 5.174080, Dataset: advbench, Text Index: 82, Position: 2
4899. Token: ',', Entropy: 5.174080, Dataset: advbench, Text Index: 290, Position: 2
